ID,Asset,Log
235,Windows,2025-05-07T01:02:40.791882Z loadbalancer Windows Logon Failed: CORPORATE\test from 10.0.120.209 - Account expired
236,Windows,May 02 18:03:22 proxy-02 Audit Failure: Logon Type: 7 Failure Information: Failure Reason: Authentication failure
237,Linux,2025-05-12 02:12:18 monitoring-01 sudo: web_admin : 5 incorrect password attempts ; TTY=pts/3 ; PWD=/home/web_admin ; USER=monitoring ; COMMAND=/bin/su
238,Application,"[02/May/2025:00:59:26 +0000] mail-server [ERROR] SecurityManager - Login failed for user: test, IP: 10.0.87.182, Reason: Bad password"
239,Application,"2025/04/30 02:00:59 web-prod-02 [ERROR] SecurityManager - Login failed for user: nginx, IP: 192.168.32.131, Reason: Account locked"
240,Linux,2025-05-18 10:49:21 mail-server su[21846]: FAILED su for jennifer by user
241,Application,"Apr 26 00:22:52 web-prod-01 [ERROR] SecurityManager - Login failed for user: david, IP: 198.51.100.30.178, Reason: Account expired"
242,Windows,May 12 20:14:51 web-prod-01 Windows Logon Failed: INTERNAL\sarah from 100.64.45.129 - Authentication failure
243,Application,mariadb[21985]: Authentication failed for user dbadmin from 192.168.225.208: Invalid password
244,Database,Apr 30 15:53:23 file-server mongodb[52422]: Failed to authenticate as principal dbadmin on master - AuthenticationFailed
245,SSH,[07/May/2025:17:17:34 +0000] web-prod-01 sshd[15288]: Invalid user developer from 192.168.78.143 port 46769
246,SSH,sshd[3429]: Failed password for monitoring from 203.0.113.109.11 port 58914 ssh2
247,Database,postgres[7739]: FATAL:  password authentication failed for user 'root'
248,SSH,2025-04-29 17:59:42 db-master sshd[7398]: Failed password for web_admin from 172.16.34.50 port 62814 ssh2
249,Application,[05/May/2025:14:13:30 +0000] db-slave-01 Logon Failure: Reason: Account expired. User Name: bob Domain: WORKGROUP
250,Application,"login[52472]: FAILED LOGIN (2) on '/dev/tty1' FOR 'demo', Authentication failure"
251,Application,tomcat[61454]: Authentication failed for user [helpdesk] - Account locked
252,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-491321-9731 Failure Reason: Authentication failure
253,Windows,Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Maximum attempts exceeded
254,Application,May 10 07:48:57 web-prod-02 Logon Failure: Reason: Account expired. User Name: mysql Domain: CORPORATE
255,WebServer,apache2[33575]: Auth: user operator@CORPORATE : authentication failure for '/dashboard': Invalid password
256,SSH,2025-05-12 19:21:58 ad-controller-01 sshd[64622]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=203.0.113.208.14 user=root
257,Application,"[ERROR] SecurityManager - Login failed for user: system, IP: 100.64.124.11, Reason: Maximum attempts exceeded"
258,Application,May 09 12:34:51 web-prod-01 Logon Failure: Reason: Invalid password. User Name: root Domain: CORPORATE
259,Database,2025/05/26 13:36:40 loadbalancer Oracle Audit: LOGON: USER: 'test' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
260,WebServer,2025-05-09T02:20:15.791882Z monitoring-01 nginx[57009]: Login failed for user 'audit' from 172.18.40.240 - User not found
261,Linux,[30/Apr/2025:15:19:13 +0000] web-prod-01 sudo: demo : 2 incorrect password attempts ; TTY=pts/3 ; PWD=/home/demo ; USER=developer ; COMMAND=/bin/su
262,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty4 ruser= rhost=  user=admin
263,Database,May 06 15:08:30 web-prod-01 postgres[53335]: FATAL:  password authentication failed for user 'admin'
264,Linux,2025/04/28 00:04:02 ldap-master su[20890]: - pts/9 root:postgres
265,Windows,2025/05/14 07:33:43 auth-server Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Invalid password
266,Application,2025-05-13T23:01:48.791882Z file-server tomcat[63330]: Authentication failed for user [alice] - Access denied
267,SSH,2025-05-02 10:59:56 monitoring-01 sshd[16402]: Connection closed by authenticating user nginx 10.0.99.14 port 65003 [preauth]
268,Database,mongodb[41395]: Failed to authenticate as principal dbadmin on production - AuthenticationFailed
269,Linux,2025-05-23T16:38:43.791882Z file-server su[43205]: - pts/7 jennifer:apache
270,SSH,[19/May/2025:05:29:04 +0000] db-master sshd[54345]: Invalid user support from 172.16.209.98 port 45946
271,Application,2025-05-26 04:41:55 backup-server Logon Failure: Reason: Access denied. User Name: mary Domain: WORKGROUP
272,Windows,May 24 17:49:59 proxy-01 Windows Logon Failed: CORPORATE\test from 172.18.44.19 - User not found
273,Application,2025/04/27 19:32:22 monitoring-01 tomcat[34741]: Authentication failed for user [root] - Account disabled
274,Application,May 12 10:40:44 k8s-master-01 Logon Failure: Reason: Invalid credentials. User Name: dbadmin Domain: INTERNAL
275,Application,"2025-04-30T23:08:35.791882Z app-server-01 login[15678]: FAILED LOGIN (5) on '/dev/tty6' FOR 'gitlab', Authentication failure"
276,Windows,May 02 16:20:08 gitlab-runner-01 An account failed to log on. Subject: Security ID: S-1-5-21-130104-7407 Failure Reason: User not found
277,Application,"May 25 10:41:31 app-server-01 [ERROR] SecurityManager - Login failed for user: apache, IP: 172.17.143.34, Reason: Invalid password"
278,Windows,2025-05-10 12:36:17 proxy-01 An account failed to log on. Subject: Security ID: S-1-5-21-535868-9408 Failure Reason: Account disabled
279,Database,postgres[43246]: FATAL:  password authentication failed for user 'root'
280,Database,2025/05/03 23:53:20 ldap-master mysql[31250]: Access denied for user 'test'@'172.17.56.183' (using password: NO)
281,Linux,[10/May/2025:16:13:26 +0000] gitlab-runner-01 su[20535]: - pts/6 security:developer
282,Database,May 17 11:05:21 jenkins-master Oracle Audit: LOGON: USER: 'root' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
283,Linux,2025-05-07 10:45:22 web-prod-02 sudo: dbuser : 2 incorrect password attempts ; TTY=pts/5 ; PWD=/home/dbuser ; USER=bob ; COMMAND=/usr/bin/passwd
284,SSH,May 16 01:48:30 file-server sshd[25067]: Disconnecting invalid user nagios 192.168.145.47 port 47197: Too many authentication failures
285,WebServer,[03/May/2025:12:23:11 +0000] vpn-gateway nginx[52169]: Login failed for user 'git' from 172.16.237.148 - Account disabled
286,Linux,su[28324]: FAILED su for dbuser by root
287,SSH,sshd[10875]: Invalid user sysadmin from 203.0.113.238.250 port 47524
288,Database,postgres[9386]: FATAL:  password authentication failed for user 'test'
289,Database,2025-04-30T07:42:26.792881Z db-master mysql[44186]: Access denied for user 'root'@'172.17.77.28' (using password: NO)
290,SSH,2025-05-21 14:53:03 ldap-master sshd[52340]: Invalid user zabbix from 198.51.100.82.79 port 43738
291,Windows,[23/May/2025:05:19:56 +0000] db-slave-01 Windows Logon Failed: WORKGROUP\apache from 198.51.100.68.202 - Account locked
292,Application,"2025-05-07T01:27:30.792881Z web-prod-02 [ERROR] SecurityManager - Login failed for user: root, IP: 172.16.70.46, Reason: Access denied"
293,Linux,May 24 09:02:27 loadbalancer su[22983]: FAILED su for developer by deploy
294,Database,2025-05-02 03:22:30 db-master mysql[39754]: Access denied for user 'test'@'10.0.172.237' (using password: NO)
295,SSH,2025-05-16T02:09:35.792881Z file-server sshd[10107]: Disconnecting invalid user sysadmin 203.0.113.36.40 port 47847: Too many authentication failures
296,SSH,2025-05-11T10:09:39.792881Z k8s-worker-02 sshd[61906]: Invalid user gitlab from 10.0.138.98 port 40814
297,Linux,2025-05-17 17:02:30 loadbalancer su[37919]: - pts/9 guest:service
298,Windows,[10/May/2025:12:13:48 +0000] gitlab-runner-01 An account failed to log on. Subject: Security ID: S-1-5-21-985235-1243 Failure Reason: Invalid password
299,Application,2025-05-14 11:59:24 gitlab-runner-01 Logon Failure: Reason: Permission denied. User Name: backup Domain: INTERNAL
300,WebServer,Apr 30 19:07:54 auth-server apache2[3484]: Auth: user developer@INTERNAL : authentication failure for '/admin': Account expired
301,Linux,sudo: user : 2 incorrect password attempts ; TTY=pts/1 ; PWD=/home/user ; USER=backup ; COMMAND=/bin/su
302,WebServer,[01/May/2025:20:54:52 +0000] k8s-worker-01 nginx[28618]: Login failed for user 'gitlab' from 203.0.113.215.160 - Account disabled
303,Application,[25/May/2025:03:00:07 +0000] k8s-worker-01 tomcat[4416]: Authentication failed for user [sysadmin] - Bad password
304,Windows,2025-04-29T13:43:27.792881Z ad-controller-01 Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Permission denied
305,Application,2025-05-23T16:21:28.792881Z k8s-master-01 tomcat[57145]: Authentication failed for user [sarah] - Account expired
306,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-278088-1592 Failure Reason: Bad password
307,Windows,2025-04-29T14:18:19.792881Z db-master Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Maximum attempts exceeded
308,Application,"2025-05-12 07:52:07 ad-controller-01 [ERROR] SecurityManager - Login failed for user: deploy, IP: 172.18.250.237, Reason: Bad password"
309,Linux,2025-05-18T15:43:56.792881Z mail-server sudo: sysadmin : 3 incorrect password attempts ; TTY=pts/0 ; PWD=/home/sysadmin ; USER=sarah ; COMMAND=/bin/bash
310,SSH,2025-05-24T20:13:37.792881Z proxy-02 sshd[6649]: Invalid user root from 100.64.230.170 port 53768
311,Windows,[10/May/2025:02:12:57 +0000] proxy-02 An account failed to log on. Subject: Security ID: S-1-5-21-461437-4756 Failure Reason: Maximum attempts exceeded
312,SSH,2025-05-04T01:41:49.792881Z web-prod-02 sshd[9282]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=10.0.172.134 user=apache
313,Application,May 02 18:25:50 web-prod-02 Logon Failure: Reason: Invalid credentials. User Name: web_admin Domain: CORPORATE
314,Application,"[28/Apr/2025:17:08:35 +0000] mail-server login[39839]: FAILED LOGIN (2) on '/dev/tty6' FOR 'nginx', Authentication failure"
315,Database,May 14 03:03:03 ldap-master mysql[16750]: Access denied for user 'root'@'100.64.51.207' (using password: NO)
316,Application,2025/04/26 19:31:04 k8s-worker-02 Logon Failure: Reason: Invalid user. User Name: audit Domain: WORKGROUP
317,Application,Logon Failure: Reason: Account locked. User Name: bob Domain: CORPORATE
318,Application,2025-05-16T18:27:28.792881Z file-server tomcat[1705]: Authentication failed for user [user] - Maximum attempts exceeded
319,SSH,Apr 30 13:14:56 ldap-master sshd[60560]: error: maximum authentication attempts exceeded for sysadmin from 172.18.227.97 port 59969 ssh2 [preauth]
320,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty2 ruser= rhost=  user=helpdesk
321,SSH,sshd[47033]: Failed password for invalid user dbadmin from 198.51.100.43.46 port 47023 ssh2
322,SSH,2025-05-09T09:12:06.792881Z web-prod-01 sshd[61000]: Failed password for invalid user git from 172.18.110.109 port 48248 ssh2
323,Database,2025-05-19 05:24:05 ldap-master mongodb[46457]: Failed to authenticate as principal sa on admin - AuthenticationFailed
324,Application,tomcat[16961]: Failed login attempt: user=jenkins ip=100.64.64.118 reason='Invalid credentials'
325,SSH,May 19 22:25:26 vpn-gateway sshd[27188]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=198.51.100.223.39 user=admin
326,Windows,2025/05/07 02:34:55 k8s-master-01 An account failed to log on. Subject: Security ID: S-1-5-21-827068-8803 Failure Reason: Access denied
327,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-918492-6334 Failure Reason: Account expired
328,WebServer,nginx[28493]: Login failed for user 'support' from 2001:db8::1c5a - Account locked
329,Database,2025-05-18T13:29:01.792881Z web-prod-01 mysql[61283]: Access denied for user 'sa'@'2001:db8::dc1' (using password: YES)
330,Windows,[30/Apr/2025:00:16:14 +0000] backup-server Windows Logon Failed: WORKGROUP\oracle from 198.51.100.86.200 - Account locked
331,Database,2025-05-11 15:24:00 auth-server mongodb[60692]: Failed to authenticate as principal sa on master - AuthenticationFailed
332,Application,"[29/Apr/2025:00:58:20 +0000] file-server login[46203]: FAILED LOGIN (4) on '/dev/tty4' FOR 'operator', Authentication failure"
333,WebServer,2025/05/04 15:32:48 backup-server nginx[16080]: Login failed for user 'analyst' from 203.0.113.148.90 - Invalid user
334,SSH,[28/Apr/2025:21:53:46 +0000] proxy-02 sshd[21667]: Invalid user jennifer from 198.51.100.174.12 port 64004
335,Linux,su[30327]: - pts/5 bob:john
336,Application,2025/05/03 12:53:59 k8s-master-01 tomcat[34633]: Authentication failed for user [guest] - User not found
337,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty2 ruser= rhost=  user=git
338,Database,2025-05-16T19:53:03.792881Z loadbalancer Oracle Audit: LOGON: USER: 'test' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
339,Application,Logon Failure: Reason: Invalid credentials. User Name: sysadmin Domain: CORPORATE
340,Application,2025-05-19T21:31:42.792881Z auth-server httpd[62221]: Failed login attempt: user=nagios ip=172.16.225.30 reason='Maximum attempts exceeded'
341,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-658947-6844 Failure Reason: Authentication failure
342,Database,[23/May/2025:14:50:35 +0000] file-server mysql[46989]: Access denied for user 'admin'@'203.0.113.214.156' (using password: YES)
343,Linux,[17/May/2025:04:51:57 +0000] backup-server sudo: developer : 3 incorrect password attempts ; TTY=pts/9 ; PWD=/home/developer ; USER=sysadmin ; COMMAND=/bin/su
344,SSH,2025-05-11 17:02:05 gitlab-runner-01 sshd[49474]: error: maximum authentication attempts exceeded for jennifer from 100.64.11.154 port 62804 ssh2 [preauth]
345,Database,mongodb[31128]: Failed to authenticate as principal root on master - AuthenticationFailed
346,Application,[24/May/2025:10:20:24 +0000] ldap-master mariadb[5239]: Authentication failed for user dbadmin from 203.0.113.17.100: User not found
347,Application,2025-05-23T22:05:45.792881Z web-prod-02 tomcat[23910]: Failed login attempt: user=nginx ip=2001:db8::1523 reason='Invalid user'
348,Linux,2025-05-16 05:55:23 proxy-01 su[41358]: - pts/7 user:backup
349,Linux,su[65217]: - pts/1 mysql:bob
350,Application,May 23 03:32:43 k8s-master-01 tomcat[20784]: Failed login attempt: user=alice ip=172.18.41.147 reason='Account expired'
351,Windows,[24/May/2025:16:30:45 +0000] vpn-gateway An account failed to log on. Subject: Security ID: S-1-5-21-201853-7400 Failure Reason: Permission denied
352,Application,"2025-05-16 14:53:06 proxy-02 login[45631]: FAILED LOGIN (5) on '/dev/tty1' FOR 'operator', Authentication failure"
353,SSH,2025-05-24T19:00:09.792881Z ad-controller-01 sshd[10524]: Invalid user operator from 100.64.98.92 port 51102
354,Application,mariadb[35320]: Authentication failed for user admin from 10.0.76.249: User not found
355,SSH,[02/May/2025:06:53:55 +0000] file-server sshd[50121]: Connection closed by authenticating user test 2001:db8::1783 port 60962 [preauth]
356,Windows,Audit Failure: Logon Type: 7 Failure Information: Failure Reason: Account disabled
357,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty5 ruser= rhost=  user=oracle
358,WebServer,2025-05-21T04:07:38.792881Z auth-server apache2[31035]: Auth: user monitoring@internal.local : authentication failure for '/admin': Access denied
359,SSH,2025/04/30 07:08:26 app-server-01 sshd[33371]: Failed password for jennifer from 2001:db8::cf9 port 46181 ssh2
360,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-404239-6448 Failure Reason: User not found
361,Windows,May 03 08:25:47 ldap-master Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Permission denied
362,Linux,May 09 16:21:33 app-server-01 su[12380]: FAILED su for john by nginx
363,SSH,2025-05-23T02:28:21.792881Z k8s-master-01 sshd[42128]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=203.0.113.82.56 user=admin
364,SSH,[03/May/2025:05:58:24 +0000] jenkins-master sshd[44354]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.17.71.128 user=dbuser
365,SSH,May 07 11:44:23 web-prod-01 sshd[50215]: Connection closed by authenticating user apache 172.16.168.190 port 49444 [preauth]
366,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-277010-1074 Failure Reason: Permission denied
367,Windows,Windows Logon Failed: INTERNAL\oracle from 172.16.75.43 - Permission denied
